loc_num,loc_name,date,temp,l_temp,h_temp,rain_per_day(X),rain_per_day,cum_rain,wind,dew,humidity,steam_pressure,sunshine_time,sunshine,ground_surface_temp
108,서울,2018-01-01,1.3,-1.2,4,0.9,0.9,1,1.8,-8.1,51.9,3.4,0.5,2.39,0.4
108,서울,2018-01-02,-4.2,-6.1,-1.2,0.5,0.5,2,2.9,-11.1,59.4,2.7,8.4,5.6,-1.2
108,서울,2018-01-03,-7.5,-10.3,-4.8,0.3,0.3,3,3,-16.1,52,1.8,8.8,6.85,-2.9
108,서울,2018-01-04,-11.1,-13.6,-7.4,0,,0,2.8,-19.6,49.8,1.3,8.7,6.8,-5.6
108,서울,2018-01-05,-10.2,-15.3,-5.4,0,,0,1.7,-22.9,35.4,1,8.8,7.11,-6.1
108,서울,2018-01-06,-4.4,-6.6,-1.2,0.4,0.4,1,0.8,-9.8,67.3,3,0.9,2.8,-2.8
108,서울,2018-01-07,0.6,-4.4,5.4,0,,0,1.2,-5.6,64.1,4,5.6,4.55,-1.1
108,서울,2018-01-08,4.7,1.8,7.7,0.2,0.2,1,1.4,-2,63.9,5.4,6.5,4.67,1.5
108,서울,2018-01-09,3.5,0.1,6.8,0,,0,0.7,-3.9,59.1,4.6,0.5,2.4,0.7
108,서울,2018-01-10,4.5,2.4,8.7,0,,0,1.2,-1.8,64.1,5.4,4.8,4.17,1.7
108,서울,2018-01-11,2.1,0.3,4.5,0,,0,1.9,-5.5,59.6,4.3,0,0,1.3
108,서울,2018-01-12,1,-2.5,5.5,0,,0,1.6,-10.6,43,2.8,8.7,6.56,0.3
108,서울,2018-01-13,2.2,-1,6.9,0,,0,1.6,-5.3,57.6,4.2,5.3,4.51,0.2
108,서울,2018-01-14,0.4,-3.7,5.5,0,,0,1,-13.6,36.6,2.2,8.2,5.88,-0.5
108,서울,2018-01-15,0.2,-5.3,4,3.3,3.3,1,1.5,-8.8,56.5,3.5,0.7,1.91,-0.2
108,서울,2018-01-16,-11.7,-14.6,-5.3,0,,0,3.7,-22.4,42,1.1,9.1,7.62,-4.4
108,서울,2018-01-17,-14.2,-16.3,-10.7,0,,0,3.4,-27.6,31.6,0.7,8.9,7.73,-8.3
108,서울,2018-01-18,-14,-16.4,-9.5,0,,0,2.8,-27,32.6,0.7,8.3,7.28,-8.5
108,서울,2018-01-19,-14.8,-17.8,-10.7,0,,0,2.6,-27,34.9,0.7,0,0,-9.3
108,서울,2018-01-20,-9.9,-15.9,-3.5,0,,0,1.4,-22,37.4,1.1,9,7.5,-7.5
108,서울,2018-01-21,-6.3,-9.3,-1.2,0,,0,2.6,-19.2,36,1.4,7.6,6.38,-4.4
108,서울,2018-01-22,-8.5,-11.6,-4.7,0,,0,2.7,-21.5,35,1.1,8.9,7.68,-6.2
108,서울,2018-01-23,-5.3,-11.4,-0.8,2.9,2.9,1,1.3,-12,62,2.8,5.6,5.41,-4.6
108,서울,2018-01-24,-2.6,-5.2,0,0,,0,1.6,-11.3,54.5,2.7,1.8,3.9,-1.8
108,서울,2018-01-25,-4,-8.8,1.2,0,,0,1.6,-15,44.1,1.9,9.1,8.09,-3.1
108,서울,2018-01-26,-2.4,-7.6,3.8,0,,0,1.6,-11.7,51.1,2.5,8.8,7.29,-2.8
108,서울,2018-01-27,-7.3,-10.4,-2.1,0.5,0.5,1,3.8,-17.1,47,1.7,9.1,13.65,-3.7
108,서울,2018-01-28,-9.5,-12.8,-5.2,0,,0,3.1,-20.7,40.9,1.2,9.1,13.65,-6.6
108,서울,2018-01-29,-9.4,-11.8,-5.1,0,,0,3,-21.5,37.8,1.1,9.3,14.31,-6.8
108,서울,2018-01-30,-10.1,-12.8,-5.8,0,,0,3.1,-22.4,36.5,1,9,14.13,-6.9
108,서울,2018-01-31,-8,-13.4,-1.6,0,,0,1.5,-20.1,39.8,1.2,9.2,13.39,-6.1
108,서울,2018-02-01,-4.4,-9.7,2,0,,0,1.2,-15.7,43.3,1.8,9.2,13.05,-3.9
108,서울,2018-02-02,0.4,-5.3,6.1,0,,0,1.1,-11.1,43.9,2.8,2.2,6.56,-1.3
108,서울,2018-02-03,-0.5,-6.9,3.2,0,,0,3,-12.1,47.4,3.1,5.3,9.41,0.2
108,서울,2018-02-04,-6.1,-9.5,-2.2,0,,0,2.7,-17.3,42.5,1.7,6.6,12.26,-3.4
108,서울,2018-02-05,-5.8,-9.6,-1.8,0,,0,2.7,-17.5,40.8,1.7,8.7,13.74,-3.2
108,서울,2018-02-06,-0.8,-7.4,4.3,0,,0,2.7,-9.1,54.5,3.2,8.3,13.72,-1.5
108,서울,2018-02-07,3.5,-0.7,8.7,0,,0,2.6,-6.3,51,4.1,3.3,6.92,1.7
108,서울,2018-02-08,-0.7,-3.7,4,0,,0,2.5,-17.4,28,1.6,0,0,0.9
108,서울,2018-02-09,-1.1,-5.5,4.9,0,,0,2.1,-13.7,40.1,2.3,9.7,14.1,-0.1
108,서울,2018-02-10,-3,-7.1,1.4,0,,0,2.9,-20.6,25.6,1.2,9,15.8,-0.8
108,서울,2018-02-11,-0.4,-4.9,5.2,0,,0,1.3,-17.7,26.9,1.6,7.2,11.22,-0.1
108,서울,2018-02-12,1.8,-1.9,6.8,0,,0,1.5,-8.2,48.6,3.4,4.8,10.08,1.1
108,서울,2018-02-13,0.9,-2.4,5.5,0,,0,2.5,-13,41,2.5,8.3,13.56,1.2
108,서울,2018-02-14,-0.9,-4.5,4.4,0,,0,2.3,-17.1,31.5,1.7,9.8,15.28,0.2
108,서울,2018-02-15,1.3,-3.9,5.4,0.4,0.4,1,2.2,-6,59,4,6.4,9.45,0.2
108,서울,2018-02-16,4.2,-0.3,8.6,3.7,3.7,2,1.9,1,81.1,6.6,4.8,9.43,2.4
108,서울,2018-02-17,2.4,-1.1,7.2,0,,0,2.1,-8.3,49.4,3.6,7.6,13.09,2.8
108,서울,2018-02-18,1.9,-1.6,7.9,0,,0,1.7,-10.8,40.6,2.7,9.2,16.17,2.7
108,서울,2018-02-19,3.1,-3.2,10.4,0,,0,1.4,-9.3,43.1,3,10.2,16.36,2.5
108,서울,2018-02-20,4.2,0.6,6.9,0,,0,0.9,-5.7,48.8,4.1,0,2.86,0.4
108,서울,2018-02-21,4.6,1.8,7.8,25,25,1,2,-0.2,73.3,6.1,0,1.71,2
108,서울,2018-02-22,-0.2,-4.3,3,0.5,0.5,2,3.8,-7.3,61.9,3.9,8.7,17.94,2.5
108,서울,2018-02-23,-0.7,-6.7,5.4,0,,0,1.5,-15.2,34,1.9,10.3,19.03,1.1
108,서울,2018-02-24,7.9,-0.1,16.2,0,,0,1.5,-7.5,38.1,4,10.1,18.04,5.3
108,서울,2018-02-25,9.8,7.6,11.9,11.5,11.5,1,1.2,7.9,89.1,10.7,0,3.92,7.6
108,서울,2018-02-26,5.5,1.3,11.4,3.5,3.5,2,2,-0.5,67.5,6,7,13.8,6.7
108,서울,2018-02-27,4.5,-1.1,10.9,0,,0,1.6,-7,46.8,3.7,10.6,17.85,4.1
108,서울,2018-02-28,6.4,2.2,10.7,0.5,0.5,1,1.8,-2.7,54,5.1,3,10.76,4.4
108,서울,2018-03-01,4.6,2.7,9.7,4,4,2,1.9,0.6,76,6.4,5.1,10.3,6.5
108,서울,2018-03-02,4.5,1.4,9.6,0,,0,1.5,-2,63.3,5.3,5.1,10.22,4.3
108,서울,2018-03-03,4.6,0.7,9.7,0,,0,2,-1.7,65.8,5.5,7.9,16.45,5
108,서울,2018-03-04,6.4,2.7,12.2,0,,0,2,-4.4,51.3,4.6,9.8,18.11,7.2
108,서울,2018-03-05,8,2.2,15.5,0,,0,1.4,-3.3,45.8,4.9,7.5,13.92,6.6
108,서울,2018-03-06,12.4,5.2,18.8,0,,0,1.8,4.6,60.5,9,6.6,14.17,10.6
108,서울,2018-03-07,17,13.6,22.1,0,,0,2.3,8.5,58.8,11.1,7.9,15.46,14.8
108,서울,2018-03-08,12.4,8.4,16.6,27,27,1,2.1,11,92.1,13.3,0,1.47,12.2
108,서울,2018-03-09,7.1,3.6,12.2,0,,0,1.9,-3.9,46.9,4.6,11,21.16,9.6
108,서울,2018-03-10,6.6,0.5,14,0,,0,1.5,-4.2,48,4.6,9.1,17.87,7.9
108,서울,2018-03-11,8.2,5.4,12.5,0.5,0.5,1,1.2,-0.4,55.9,6,0,7.19,8.8
108,서울,2018-03-12,8,6.2,10.4,1,1,2,2.5,1.2,64.5,6.9,0,3.33,7.5
108,서울,2018-03-13,4.7,1.6,9.1,0,,0,3.4,-7.8,39.9,3.4,5.4,14.36,5.2
108,서울,2018-03-14,2.1,1.1,5.3,1,1,1,1.7,-4.6,64.1,4.5,0.4,6.13,3.2
108,서울,2018-03-15,4.9,0.6,11.6,0,,0,2.2,-2.7,61.5,5,10.7,20.45,7.3
108,서울,2018-03-16,6.1,1.8,12.5,0,,0,2,-3,55.3,4.9,8.7,19.08,7.6
108,서울,2018-03-17,7.6,4,13.1,0,,0,2.1,0.3,61.9,6.5,7.2,15.35,9.5
108,서울,2018-03-18,9.6,4.6,16.9,0,,0,1.7,2.7,65.6,7.5,9.5,19.12,11.2
108,서울,2018-03-19,11,5.3,18.1,0,,0,1.9,3.3,64.5,7.8,9.1,19.06,12.2
108,서울,2018-03-20,13.3,7.7,20,0,,0,1.6,5.6,61.1,9.3,7.9,15.98,12.6
108,서울,2018-03-21,14,9.4,19,0,,0,2.2,7.5,66.4,10.4,5.2,13.94,13.1
108,서울,2018-03-22,15.4,11.8,21.1,0,,0,1.6,8.6,66.3,11.2,7.5,14.86,15.1
108,서울,2018-03-23,14.8,9.8,21.9,0,,0,1.7,4.8,55.6,8.8,9.9,20.01,14.9
108,서울,2018-03-24,14,9.3,20.1,0,,0,1.9,3.6,52.9,8,7.9,17.08,14.5
108,서울,2018-03-25,15.6,11.7,18.5,0,,0,1.5,9.7,68.8,12.3,1.3,7.25,14.3
108,서울,2018-03-26,18.4,14.9,23.7,0,,0,1.9,11,64,13.1,5.6,14.14,17.8
108,서울,2018-03-27,17.8,14.9,21.2,0.1,0.1,1,2.1,12.6,72.9,14.7,0.8,6.88,17.2
108,서울,2018-03-28,13.4,9.5,18.2,18.5,18.5,2,1.9,6.7,67,10.1,8,19.56,15.9
108,서울,2018-03-29,7.6,6.7,9.5,10.5,10.5,3,2,6,90.6,9.4,0,2.15,8.9
108,서울,2018-03-30,5.8,3,8.6,6.5,6.5,4,3.1,0.7,71.6,6.7,4,11.19,8.7
108,서울,2018-03-31,4.2,1.4,8.6,0.2,0.2,5,4.1,-7.3,45.5,3.7,9,18.24,6.2
108,서울,2018-04-01,3.9,0.6,7.9,3,3,6,1.8,-4.1,59.6,4.7,3.3,7.93,5.2
108,서울,2018-04-02,7.9,0.1,15.4,0,,0,1.1,-2,57.9,5.4,9.5,21.52,10
108,서울,2018-04-03,15.1,6.9,21.9,5,5,1,3.5,4.3,51,9,6.3,17.52,13
108,서울,2018-04-04,12.6,8.7,17.3,0,,0,3,0.9,49.4,6.9,11.8,24.86,15.1
108,서울,2018-04-05,13.3,6.8,19.6,0,,0,2.6,-5.3,30.5,4.3,12,24.56,13.6
108,서울,2018-04-06,14.6,8.3,19.3,0,,0,1.3,-6.9,22.9,3.7,2.7,12.68,12.1
108,서울,2018-04-07,9,7.5,14.8,9,9,1,1.8,5.1,78.8,8.9,0.3,3.49,9.4
108,서울,2018-04-08,9.5,5.6,14.2,0,,0,2.4,3.1,65.5,7.6,8.6,17.29,11.4
108,서울,2018-04-09,11.6,4.9,18.8,0,,0,1.6,-1.8,41.9,5.4,12.3,24.79,13.3
108,서울,2018-04-10,12.9,6.8,20.1,0,,0,1.9,-1.7,37.9,5.4,12.2,24.03,14.2
108,서울,2018-04-11,12.4,6.2,19.3,0,,0,1.9,-3.3,35.4,4.9,12,25.09,16.2
108,서울,2018-04-12,14,7.4,20.5,0,,0,1.9,-0.8,38.8,5.9,11.4,22.36,17.5
108,서울,2018-04-13,18.4,11,26.3,0,,0,1.3,5.8,46,9.3,11.3,22.68,20.6
108,서울,2018-04-14,18.7,12.3,25.6,0,,0,1.9,-1.2,32,6,12.4,26.14,21.4
108,서울,2018-04-15,15.5,10.7,21,15.5,15.5,1,1.1,6.1,57.4,9.7,0,5.09,14.4
108,서울,2018-04-16,9.3,8.4,10.7,59,59,2,2.2,8.3,93.9,10.9,0,2.59,9.9
108,서울,2018-04-17,12.1,8.9,16.1,3,3,3,1.4,4.8,63.3,8.8,0,10.14,12.6
108,서울,2018-04-18,14.6,5.7,23.3,0,,0,1.5,-0.7,37.8,5.9,12.4,24.97,16.1
108,서울,2018-04-19,14.9,10,22.1,0,,0,2.1,4.3,51.9,8.3,11.7,21.87,17.9
108,서울,2018-04-20,15.7,9.7,23.3,0,,0,1.7,5.5,52.9,9.1,11.3,22.9,19.3
108,서울,2018-04-21,15.4,10.5,21.7,0,,0,2,3.4,49,8,12.4,26.04,20
108,서울,2018-04-22,16.2,9.4,22.9,0,,0,1.9,2.7,43.1,7.4,11.6,24.5,20.5
108,서울,2018-04-23,19.2,14.1,25,0,,0,1.6,11.3,61.6,13.6,9.2,20.74,23
108,서울,2018-04-24,20.4,17.8,23.3,0,,0,1.5,15.2,72.8,17.3,3.2,12.42,23.5
108,서울,2018-04-25,15.1,8.7,19.7,12,12,1,1.9,13.5,90.4,15.8,0,2.47,16
108,서울,2018-04-26,11.2,6.9,14.7,1,1,2,2.7,3.8,62.4,8.1,8.2,12.18,11.4
108,서울,2018-04-27,14.1,8.8,20,0,,0,2.7,1.8,45.5,7,12.4,27.26,17.9
108,서울,2018-04-28,18.3,11.6,24.6,0,,0,2.6,6.1,46.8,9.6,11,22.26,20.4
108,서울,2018-04-29,16.6,15,20.7,22,22,1,1.1,14.1,86.4,16.1,3.2,9.31,17.2
108,서울,2018-04-30,19.2,14,25.5,0,,0,1.2,10.1,60.3,12.5,7.1,17.7,18.4
108,서울,2018-05-01,17.5,11.6,22.9,0,,0,1.7,6.8,50.9,10,11.3,23.25,21.3
108,서울,2018-05-02,15.7,9.2,21.8,0,,0,1.7,5,50.4,8.8,12.6,26.77,21.7
108,서울,2018-05-03,15.4,11.3,21.4,0,,0,2.3,8.9,67.4,11.5,12.3,26.53,22.5
108,서울,2018-05-04,16.1,11.9,21.3,0,,0,1.8,7.6,59.8,10.5,5.3,18.7,21
108,서울,2018-05-05,14.2,11.8,16.1,32,32,1,0.9,12.3,89.3,14.4,0,1.32,14.6
108,서울,2018-05-06,15.8,12.7,20,0.5,0.5,2,1.9,12.5,82.5,14.5,6.9,16.37,18.4
108,서울,2018-05-07,18.2,11.9,24.5,0,,0,1.4,12.4,71.4,14.5,7.2,19.19,21.2
108,서울,2018-05-08,23.2,15.4,29.3,0,,0,1.1,13.3,56.4,15.5,8.9,21.18,25.3
108,서울,2018-05-09,22.3,21.8,24.4,45,45,1,1.9,21.1,93.8,25.1,0,1.6,21.6
108,서울,2018-05-10,20.9,18.8,23.5,83,83,2,1.4,20.4,97,24,0,3.96,21.2
108,서울,2018-05-11,16.3,12.2,19.3,6.5,6.5,3,1.3,13.9,86.8,16.3,0.4,5.64,18.2
108,서울,2018-05-12,17.6,10.3,24.7,0,,0,1.5,5.6,47.5,9.1,12.7,29.13,21.2
108,서울,2018-05-13,17,11.5,22.6,0,,0,1.4,-0.2,32.1,6.1,4.2,14.42,16.9
108,서울,2018-05-14,17.8,11.3,23.7,0,,0,1.4,4.7,43.9,9.1,8.8,24.59,21.8
108,서울,2018-05-15,18.1,15.4,23.2,12.5,12.5,1,1.1,13.4,75.5,15.5,2.7,10.87,19
108,서울,2018-05-16,17.3,13.6,23.3,6.5,6.5,2,2.5,7.7,57.1,10.7,12.7,29.2,21.9
108,서울,2018-05-17,18.3,11.2,23.7,0,,0,2.2,6.2,47.4,9.6,12.5,27.02,22.1
108,서울,2018-05-18,19.7,13.8,26.2,0,,0,1.8,6.9,47.4,10.1,12.1,25.48,23.1
108,서울,2018-05-19,21.8,14,29.6,0,,0,1.4,10,50.1,12.3,12.6,26.86,26.3
108,서울,2018-05-20,20.3,17.3,24.7,0,,0,1.7,8.3,47.4,11,4.7,17.12,23.6
108,서울,2018-05-21,22.3,16.2,29.1,0,,0,1.6,11,49.8,13.2,12.5,26.49,27.9
108,서울,2018-05-22,21.4,19.1,25.9,1,1,1,1.8,15.3,69.3,17.5,3.4,13.34,25.2
108,서울,2018-05-23,20.2,15.8,24.7,0,,0,1.9,14.1,69.8,16.2,9.8,21.67,24.8
108,서울,2018-05-24,20.9,14.2,27.6,0,,0,1.9,11.8,58.9,13.9,12.9,26.94,28.3
108,서울,2018-05-25,23.8,17.5,30.2,0,,0,1.9,12.1,50.4,14.1,12.9,27.94,30.6
108,서울,2018-05-26,23.4,17.6,30.1,0,,0,2,9.6,44.5,12,12.8,28.49,30.8
108,서울,2018-05-27,24,16.9,30.8,0,,0,1.6,8.1,39.4,10.8,12.9,27.18,31
108,서울,2018-05-28,22.6,18.9,27.5,0,,0,1.9,11.3,50.1,13.6,9.2,21.13,27.4
108,서울,2018-05-29,23.7,17.7,29.2,0,,0,1.7,12.7,52.5,14.7,11.4,24.35,30.7
108,서울,2018-05-30,23,18.4,27.9,0,,0,2,15.2,62.9,17.4,12.7,26.6,30.9
108,서울,2018-05-31,22.2,17.8,29.4,0,,0,2,15.7,69.3,17.9,9.4,24.04,30
108,서울,2018-06-01,21.9,18.5,27,0,,0,2.1,15.3,68,17.5,7.1,18.52,31.1
108,서울,2018-06-02,23.7,18.9,30.1,0.5,0.5,1,1.4,14.9,60.6,17,7.9,20.24,29.7
108,서울,2018-06-03,21.3,18.3,24.9,0.5,0.5,2,1.4,12.9,59.9,14.9,1.4,12.82,23.7
108,서울,2018-06-04,20.2,18,23.9,5,5,3,1.4,13.5,67.3,15.7,3.3,11.27,24.5
108,서울,2018-06-05,21.3,16.6,27.1,0,,0,1.7,14,65.5,16,12.1,23.45,26.2
108,서울,2018-06-06,22,18.3,27,0,,0,1.5,14.7,64,16.7,4.9,15.75,25.3
108,서울,2018-06-07,21.6,18.8,25.1,29,29,1,1.1,16.6,74.9,19,1.4,10.34,22.7
108,서울,2018-06-08,21.7,17.2,27,16.5,16.5,2,1.4,13.1,60.8,15.2,9.8,23.64,24
108,서울,2018-06-09,22.5,16.3,28.7,0,,0,1.4,12.9,56.4,15.1,13,28.06,26.8
108,서울,2018-06-10,22.8,18.9,27.5,0,,0,1.3,16.1,66.9,18.2,2.4,14.78,25.3
108,서울,2018-06-11,24.8,19.9,30.8,0,,0,1.5,14.4,54.9,16.4,12.6,26.17,30.4
108,서울,2018-06-12,22.4,19.1,27.2,0,,0,1.8,14.2,61.3,16.2,3.1,17.65,26.4
108,서울,2018-06-13,22.7,19.1,28.4,0,,0,2.3,16.1,68.1,18.3,10.2,24.52,28.9
108,서울,2018-06-14,23.7,19.4,28.7,0,,0,2.2,14.9,60.1,17,12.6,28.21,32.2
108,서울,2018-06-15,25,18.2,32,0,,0,1.8,10.4,45.1,12.9,12.4,27.4,30.6
108,서울,2018-06-16,24.5,20.9,28.9,0,,0,2,12.9,50.6,15.3,8.5,22.19,30.7
108,서울,2018-06-17,25.2,20.1,32.1,0,,0,1.9,16.3,62.8,18.8,11.1,25.7,32.8
108,서울,2018-06-18,27.1,21.3,32.9,0,,0,1.2,17,57.1,19.5,7.8,20.44,31.7
108,서울,2018-06-19,22.3,20.2,26.9,71.5,71.5,1,2.4,19.9,88.3,23.5,0,1.29,22.5
108,서울,2018-06-20,22.3,19.1,25.5,1,1,2,2,18.9,81.9,21.8,2.9,13.56,23.7
108,서울,2018-06-21,23.3,20.6,27.3,26.5,26.5,3,1.1,20.5,85.1,24.1,1.9,9.31,24.5
108,서울,2018-06-22,24.7,21.9,29.1,6.5,6.5,4,1.5,20.4,78.5,24,8.4,18.79,26.6
108,서울,2018-06-23,24.4,21.6,27.9,14.5,14.5,5,0.9,21.4,83.8,25.5,0.5,8.76,24.7
108,서울,2018-06-24,21.9,21,22.8,83.5,83.5,6,0.8,20.9,94.6,24.8,0,2.09,22.2
108,서울,2018-06-25,22.6,20.6,25.3,59.5,59.5,7,0.7,21.8,95.4,26.1,0.1,4.73,23.5
108,서울,2018-06-26,27.4,22.5,32.6,0.1,0.1,8,0.8,22,74.4,26.4,10.1,22.88,29.1
108,서울,2018-06-27,27.3,24,31.8,0,,0,1.7,21,69.6,24.9,8.4,22.43,30
108,서울,2018-06-28,25.3,23.4,29,0.5,0.5,1,1.2,19.9,72.8,23.4,1.7,10.88,27
108,서울,2018-06-29,23.9,21.5,27.1,0,,0,1.8,15,57.8,17.1,2.6,15.83,27
108,서울,2018-06-30,23.7,19.5,29.2,0,,0,1.6,12.9,51.4,14.9,0,27.32,30.9
108,서울,2018-07-01,23.3,17.7,28.1,0,,0,1.5,12.5,51.5,14.6,9.5,23.98,29.8
108,서울,2018-07-02,20.8,20.1,24.2,14,14,1,1.1,17.4,82.3,20,0,4,22.4
108,서울,2018-07-03,23.7,20.4,26.5,16.5,16.5,2,0.7,21.4,87.8,25.6,0,5.92,23.9
108,서울,2018-07-04,26.8,24.4,29.5,3,3,3,1.3,23.4,82.9,28.9,0.1,8.74,26.9
108,서울,2018-07-05,26.6,25.1,28.2,1,1,4,1.5,23.2,82.4,28.5,1.1,9.92,27
108,서울,2018-07-06,27.3,24.7,30.9,0,,0,1.8,22.2,74.8,26.8,7,15.6,28.9
108,서울,2018-07-07,27.9,24.6,31.9,0,,0,1.9,21.5,69.6,25.7,11.3,21.51,30.6
108,서울,2018-07-08,28.3,24.5,33.2,0,,0,1.6,21.8,69.6,26.2,11,22.91,32.6
108,서울,2018-07-09,28.7,24,34,0,,0,1.7,20.7,64.3,24.4,12.9,26.67,33.4
108,서울,2018-07-10,28.1,23.9,32.1,0,,0,1.7,20.9,66.5,24.7,13,25.57,34.3
108,서울,2018-07-11,28.2,23.7,33.2,0,,0,1.6,20.4,64.8,24.1,13,25.14,34.2
108,서울,2018-07-12,28.7,23.2,34.1,0,,0,1.6,20.5,64.1,24.3,12.9,27.8,35.6
108,서울,2018-07-13,29.5,24.6,34.7,0,,0,1.5,21.1,62.6,25,12.9,25.73,35.7
108,서울,2018-07-14,30.6,24.9,36.9,0,,0,1.5,19.3,53.6,22.5,12.9,26.62,36.1
108,서울,2018-07-15,31.8,25.3,38,0,,0,1.4,19.3,49.6,22.4,12.2,25.51,37.3
108,서울,2018-07-16,31.7,29.2,35.7,0,,0,1.8,21,53.8,25,8,18.94,37.1
108,서울,2018-07-17,31.4,27.2,36.8,0,,0,1.6,22.3,59.5,27,10.2,18.42,35.8
108,서울,2018-07-18,30.1,27.7,34.1,0,,0,2.4,22.9,66.3,28,5.2,14.36,36.1
108,서울,2018-07-19,30.1,27.3,33.7,0,,0,1.5,23.6,68.8,29.1,4.4,12.21,32.7
108,서울,2018-07-20,30.9,27.2,35.4,0,,0,1.9,24.3,69.3,30.3,9.3,19.29,36.2
108,서울,2018-07-21,29.5,28,35.2,7.5,7.5,1,1.2,25,77.1,31.6,3.4,9.59,30.1
108,서울,2018-07-22,31.3,26.4,36.7,0,,0,1.2,19.7,52.4,23.1,12.3,22.33,32.2
108,서울,2018-07-23,31.7,26.2,36.9,0,,0,1.2,20,50.9,23.4,11,19.68,34
108,서울,2018-07-24,32.6,27.8,38.3,0,,0,1.5,20.5,50.5,24.2,12,24.5,38.8
108,서울,2018-07-25,33.6,27.8,39.6,0,,0,1.7,22.9,55.5,28,12.6,25.69,40.1
108,서울,2018-07-26,33.7,30.3,37.9,0,,0,1.6,22.9,54.4,28,9.8,18.58,36.8
108,서울,2018-07-27,33.1,30,37.9,0,,0,1.9,22.6,55.3,27.4,10.5,21.09,39.3
108,서울,2018-07-28,31.1,28,34.9,0,,0,2.4,22.2,60.6,26.9,12.1,20.45,37.8
108,서울,2018-07-29,30,27.2,33.9,2,2,1,2.6,24,71.8,29.9,10.1,20.62,34.9
108,서울,2018-07-30,30.5,28.3,35.3,6.5,6.5,2,1.6,24.6,71.6,30.9,7.3,17.86,31.4
108,서울,2018-07-31,30.5,26.8,35.9,0,,0,1.5,22.5,63.4,27.3,8.5,15.62,29.7
108,서울,2018-08-01,31,27.6,35.3,0,,0,2.1,23,64.8,28.2,10.8,20.59,35.5
108,서울,2018-08-02,28.8,27.1,32.5,2,2,1,1.5,24.1,76.3,30,2.6,11.11,32.5
108,서울,2018-08-03,30.7,25.7,36.8,0,,0,1.4,21.8,60.9,26.1,11.4,21.85,32.7
108,서울,2018-08-04,31,26.4,36,0,,0,1.5,20.7,55.8,24.5,11.5,21.37,36.3
108,서울,2018-08-05,30.6,27.2,35.3,5,5,1,1.5,21.8,61.3,26.3,8.4,18.23,34.7
108,서울,2018-08-06,30.5,26.7,34.4,1,1,2,1.4,23.7,68.6,29.3,6.3,12.29,29.9
108,서울,2018-08-07,31.7,27.7,37.2,0,,0,1.3,22,58.3,26.5,9.5,18.37,34.7
108,서울,2018-08-08,31.7,28.3,38,1,1,1,1.2,22.3,59.5,27,9.5,18.41,34
108,서울,2018-08-09,29.9,24.1,35.6,0,,0,1.7,18.2,51,21.3,11,24.88,35.5
108,서울,2018-08-10,27.2,21.7,33.8,0,,0,1.8,11.7,39.8,13.8,12.4,26.23,34.6
108,서울,2018-08-11,26.7,21.5,32.1,0,,0,1.4,13.1,44.6,15.2,10.9,23.27,34.1
108,서울,2018-08-12,28.2,23,34.4,0,,0,1.2,16.4,50.6,18.7,7.9,19.79,34.4
108,서울,2018-08-13,29.1,25.1,33.3,0,,0,2,19.1,55.6,22.1,6,15.07,32.7
108,서울,2018-08-14,26.6,23.4,31,5,5,1,2.5,20.7,71.4,24.4,6.8,12.86,27
108,서울,2018-08-15,30.7,23.4,37.6,0,,0,1.1,19.6,54.1,22.8,10.5,22.27,34.6
108,서울,2018-08-16,29.4,25.7,32.2,3,3,1,1.7,20.3,59.1,23.9,1.7,9.3,31.5
108,서울,2018-08-17,24.4,23.2,26.3,7.5,7.5,2,2.5,21.8,86.3,26.2,0,5.69,24.7
108,서울,2018-08-18,25.2,22.7,29.3,0,,0,2.6,18.6,68,21.5,7.2,16.21,25.6
108,서울,2018-08-19,23.2,20.3,29,2,2,1,1.2,17,70,19.4,5.1,13.54,24.3
108,서울,2018-08-20,22.7,20.2,24.9,19.5,19.5,2,0.8,21.1,91,25,0,7.84,24.4
108,서울,2018-08-21,23.7,22.5,26.1,96.5,96.5,3,0.9,22.4,92.4,27.1,0,4.42,24.4
108,서울,2018-08-22,25.2,22.7,27.4,42,42,4,2.4,22.5,86,27.3,0.1,2.75,24.8
108,서울,2018-08-23,25.3,23.9,28.2,9.5,9.5,5,1.8,21.6,80.9,25.9,1.9,8.74,25.8
108,서울,2018-08-24,25.6,22.8,30.3,0.1,0.1,6,1.6,18.5,67.4,21.4,10.1,22.17,27.2
108,서울,2018-08-25,25.5,20.8,30.9,0,,0,1.3,16.4,59.4,18.7,10.6,21.01,26.5
108,서울,2018-08-26,25.1,20.1,29.6,0,,0,1.5,15.3,55.8,17.6,9.2,20.34,28.4
108,서울,2018-08-27,23.3,21.4,25.8,34.5,34.5,1,1,20.5,85.3,24.1,0,3.36,24.3
108,서울,2018-08-28,23.2,20,27.8,0,,0,2.2,16.7,69.4,19.2,11,21.64,24
108,서울,2018-08-29,24,19.6,28.5,0,,0,2.5,16,63.5,18.3,11.8,22.46,24.8
108,서울,2018-08-30,24.1,20.9,28.2,1,1,1,2,17.9,69.9,20.5,2.2,11.03,24.7
108,서울,2018-08-31,22,19.1,25.5,0.5,0.5,2,2.5,11.9,54.6,14.2,10.9,19.58,23.3
108,서울,2018-09-01,21.7,15.9,27.7,0,,0,1.7,9.9,48.8,12.2,11.7,22.75,24.5
