date,total,mosquito,etc,loc_num,loc_name,temp,l_temp,h_temp,rain_per_day,wind,dew,humidity,steam_pressure,sunshine_time,sunshine,ground_surface_temp
2015-04-06,201,199,2,108,서울,10.3,6.9,15.4,,2.7,1.2,55.8,6.8,1.7,10.2,11
2015-04-07,147,146,1,108,서울,8.4,5.5,12.2,0,2.6,0.9,59.5,6.5,4.7,10.17,11.6
2015-04-08,91,90,1,108,서울,8.3,3.5,13.7,,2.9,-1.3,52.5,5.6,8.3,14.69,9.6
2015-04-09,172,172,0,108,서울,9.6,3.8,16.3,,2.3,-2.8,43,5,10.8,18.2,11.8
2015-04-10,250,249,1,108,서울,11.6,4.6,19.2,,2.8,-2.2,40.5,5.3,11.6,20.67,13.3
2015-04-11,412,410,2,108,서울,13.5,6.7,20.7,,2.5,-1.2,39.3,5.6,11.6,19.87,15
2015-04-12,461,459,2,108,서울,14.9,9.1,20.4,,2.9,-2.9,30.6,4.9,3.8,12.6,13.6
2015-04-13,472,468,4,108,서울,12,7.4,17.6,6.5,5.9,1.9,53.9,7.1,5.6,14.89,14.7
2015-04-14,132,132,0,108,서울,6.9,5.8,8,10.5,2.7,5.3,89.9,8.9,0,5.33,9.8
2015-04-15,31,31,0,108,서울,11.1,5.6,17,1,2.9,5.8,72,9.2,8.5,16.51,13.6
2015-04-16,576,573,3,108,서울,9.9,6.9,14.8,7,3.6,4.4,69.5,8.5,1.1,3.64,8.7
2015-04-17,83,83,0,108,서울,10.5,4.8,16.1,,3.7,-1.7,45.4,5.4,12.1,22.45,12.6
2015-04-18,417,416,1,108,서울,15.2,5.2,23.7,0,1.9,-3.3,31.9,4.8,9.8,19.74,15.7
2015-04-19,983,982,1,108,서울,14.5,11.2,17.3,12,3.7,8.8,74.8,11.9,0,5.15,15.1
2015-04-20,282,282,0,108,서울,12.2,10.3,16.8,5.5,3.2,7.6,75.3,10.5,3.2,8.68,14.3
2015-04-21,409,408,1,108,서울,14,7.7,20.9,,2.9,0.1,46,6.6,12.5,22.93,15.8
2015-04-22,937,933,4,108,서울,14.2,9.3,20.7,0,3,2.7,47,7.5,11.2,19.32,15
2015-04-23,659,656,3,108,서울,14.5,8,20.1,,3.5,0,41.1,6.2,10.8,21.03,15.7
2015-04-24,768,764,4,108,서울,15.7,10.4,22.8,,3.2,-0.1,38.3,6.3,12.2,22.53,18.5
2015-04-25,763,757,6,108,서울,15.9,9.2,23,,2.7,-2.2,31.3,5.3,12.6,22.89,19
2015-04-26,869,862,7,108,서울,17.3,9.9,24.4,,3.3,1.5,37.6,7.5,11.7,20.92,19.7
2015-04-27,1037,1033,4,108,서울,18.5,12.7,24.9,,2.8,3,39.3,7.7,12.3,22.03,21.6
2015-04-28,0,0,0,108,서울,20.3,12.3,26.9,0,2.1,4.8,38.6,8.9,9.6,19.07,23
2015-04-29,1641,1629,12,108,서울,17,15.8,18.4,3.5,2.9,12.9,77,14.9,0,5.86,17.4
2015-04-30,1547,1532,15,108,서울,21.2,15.1,28.3,,2.2,11.5,56.6,13.6,12.3,21.6,23.9
2015-05-01,2801,2783,18,108,서울,21,15.9,27.2,,2.5,12.1,58.8,14.2,12.3,22.13,25.1
2015-05-02,2747,2729,18,108,서울,20.7,15.8,26,0.5,2.1,13.3,64.4,15.4,6.6,15.24,23.7
2015-05-03,3016,2998,18,108,서울,18.3,17.1,19.6,3.5,2.1,16.6,90.4,18.9,0.3,5.26,19.7
2015-05-04,3405,3392,13,108,서울,16.1,12.5,20.1,,4.2,1.6,45.9,7.9,12.4,24.18,21.2
2015-05-05,3154,3137,17,108,서울,14.2,8.3,19.9,,3.4,-1.1,37.9,5.8,12.9,25.05,20.6
2015-05-06,2865,2849,16,108,서울,15.4,9.8,22,,2.4,-0.5,36.3,5.9,6.6,16.16,18.5
2015-05-07,2835,2819,16,108,서울,16.5,10.6,24,,2.6,-0.3,35.6,6.2,9.2,18.9,22.4
2015-05-08,2936,2926,10,108,서울,16.7,11.7,22.7,,2.5,9.5,64.3,11.9,3.9,14.53,21.8
2015-05-09,0,0,0,108,서울,17.6,12.6,24,,3,8.2,55,10.9,10.6,21.61,25.1
2015-05-10,0,0,0,108,서울,19.1,13.5,25.9,,2.3,4,39.6,8.2,11.9,23.43,25.9
2015-05-11,0,0,0,108,서울,18.4,14.4,24.1,14,3,10.3,62.1,12.8,3.8,13.34,23.3
2015-05-12,1730,1713,17,108,서울,13.3,10.3,17.5,9.5,6.4,8.8,75.9,11.4,4.7,12.77,16.7
2015-05-13,2334,2323,11,108,서울,17.4,11.8,21.4,0,5.3,8.6,56.9,11.3,12.4,23.36,19.3
2015-05-14,5455,5430,25,108,서울,20.4,15.3,26.6,,3.3,13,63.8,15.3,8.7,19.15,22.7
2015-05-15,8450,8425,25,108,서울,19.1,16.3,23.7,,2.7,13.4,71,15.5,3.6,10.61,19.8
2015-05-16,3995,3935,60,108,서울,18,11.6,25.2,,3,3.5,41.3,8,13.3,25.62,23
2015-05-17,6293,6276,17,108,서울,18.6,11.7,25.2,,2.2,2.4,40.4,7.7,13,21.24,22.6
2015-05-18,28014,7851,20163,108,서울,17.7,13.7,22.2,,3.2,7.5,53.9,10.9,2.8,13.57,20.1
2015-05-19,10422,10366,56,108,서울,14.8,13,16.2,1,3.6,12.9,88.9,14.9,0.2,3.31,16.7
2015-05-20,2935,2926,9,108,서울,16.3,10.6,21.9,,3.1,7.6,60,10.5,12.9,24.87,22.1
2015-05-21,16138,16089,49,108,서울,18.7,12.6,26,,3.7,7.1,50.1,10.2,12.4,24.6,25
2015-05-22,3473,3450,23,108,서울,20,13.7,27.2,,2.9,6.8,45.3,9.9,12.9,24.5,26.6
2015-05-23,3491,3479,12,108,서울,20.6,13.6,28.3,,2.5,4.4,38.5,8.5,12.3,23.67,26.2
2015-05-24,10101,10082,19,108,서울,21,14,28.5,,2.4,4.8,37.3,8.6,13.5,25.64,28.9
2015-05-25,10556,10540,16,108,서울,20.8,14.4,28.7,,2.7,9.9,53.1,12.2,13.4,24.39,29.1
2015-05-26,5510,5488,22,108,서울,21.5,14.1,30.3,,2.7,8.5,48.9,11.3,13.4,25.46,29.8
2015-05-27,4292,4262,30,108,서울,23.2,14.4,31.5,,2,3.5,32.9,8.1,13.5,25.76,31
2015-05-28,4661,4636,25,108,서울,24.3,16.7,32.2,,2.2,3.4,27.1,7.8,12.3,23.3,30.6
2015-05-29,16235,16214,21,108,서울,23.8,18.5,29.8,,2.5,7.5,36.8,10.5,8.1,18.44,30.4
2015-05-30,5475,5448,27,108,서울,19.8,17,23.2,0.4,2.9,14.2,71,16.3,4,9.2,21.3
2015-05-31,5366,5350,16,108,서울,22.1,15.3,30.4,,2.2,10.1,52.8,12.7,12.5,23.66,29.7
2015-06-01,11007,10706,301,108,서울,21.7,15.8,28.5,,2.6,8.2,44.6,11,12,20.01,26.9
2015-06-02,4851,4828,23,108,서울,23.1,18.1,29.8,,2.7,10.3,46.9,12.6,12.5,21.87,29.9
2015-06-03,4882,4857,25,108,서울,23.3,17.1,29.4,,3.8,4.2,33.3,8.6,13.2,26.58,31.6
2015-06-04,3288,3269,19,108,서울,24.2,17.1,31.5,,2.6,4.3,28.9,8.3,9.9,,32
2015-06-05,3331,3304,27,108,서울,19.1,17.5,22,1,1.7,10.4,58.8,12.8,0.3,5.94,19.6
2015-06-06,3474,3455,19,108,서울,22.4,16.4,28.9,,2.3,10.9,50.4,13,11,23.09,29.8
2015-06-07,3746,3721,25,108,서울,23.4,18.7,31.5,,2.3,10.5,46.8,12.8,8.2,20.45,30.2
2015-06-08,3465,3440,25,108,서울,22.4,18.2,27.8,,2.3,12.5,54.9,14.6,5.1,14.74,28.3
2015-06-09,3491,3466,25,108,서울,22.2,18.8,28.1,,2.9,15,66.3,17,10.6,19.71,27.9
2015-06-10,3188,3161,27,108,서울,25.3,17.6,34.9,,2.2,13.9,54.3,16,11.1,23.47,33.9
2015-06-11,3751,3713,38,108,서울,24.6,20.7,30.2,7.5,2.8,15.1,59.6,17.6,4.2,11.53,27.9
2015-06-12,3427,3399,28,108,서울,23.6,19.4,29.9,0.5,3.8,15.2,63.1,17.5,11.9,22.5,27.5
2015-06-13,4222,4172,50,108,서울,24.7,20.1,30.9,0.5,3.2,16.6,61.9,19.1,8.5,16.79,26.8
2015-06-14,5535,5474,61,108,서울,22.8,17.8,27.7,15.5,2.7,16.6,70.3,19,8.5,19.52,26.6
2015-06-15,4720,4680,40,108,서울,24.2,19.6,30.6,,2.2,16.9,65.6,19.3,9.2,18.62,26.4
2015-06-16,4630,4599,31,108,서울,25,20,30.9,,2.4,17.7,65.9,20.3,9.8,21.08,28.8
2015-06-17,4712,4662,50,108,서울,23.4,20.2,30.8,9.5,2.6,17.9,72.8,20.5,7.1,15.34,26.2
2015-06-18,4529,4421,108,108,서울,24.8,19.6,31.3,3,2.7,15.5,59.4,17.7,8.9,20.21,25.7
2015-06-19,3604,3577,27,108,서울,24.5,20,29.9,,2.9,15.3,57.8,17.4,9.2,18.87,25.6
2015-06-20,4448,4412,36,108,서울,19.6,17,22.6,44.5,1.8,18,91,20.6,0,3.25,20.5
2015-06-21,3046,3039,7,108,서울,22.4,15.6,29.6,,2,15.6,69.1,17.8,12.8,23.21,25.5
2015-06-22,4524,4497,27,108,서울,24,19.4,29.1,,2.4,15.4,60.4,17.5,11.3,21.88,26.5
2015-06-23,7465,6747,718,108,서울,24.7,19.7,31,,2.3,17,64.1,19.3,11.7,20.76,27.4
2015-06-24,4732,4712,20,108,서울,25.7,21.1,30.6,,2.5,16.5,58.3,18.9,8.6,18.02,27.6
2015-06-25,4124,4104,20,108,서울,24.8,21,29.1,2,2.1,17.4,65.1,20,2.4,11.93,27.3
2015-06-26,5287,5243,44,108,서울,21,18,25.3,12.5,3.3,16.2,75.8,18.4,0.3,10.37,22.6
2015-06-27,4776,4730,46,108,서울,25.2,19.2,31.1,,2.2,15,55.3,17.1,12.6,26.17,27.5
2015-06-28,5324,5286,38,108,서울,25.4,21,31.1,,2.6,17.3,61.8,19.7,13,23.32,28.3
2015-06-29,7199,7108,91,108,서울,25.7,21.2,30.6,0,2.8,17.3,61.8,19.8,11.4,22.5,29.7
2015-06-30,7229,7146,83,108,서울,24.4,21.9,29.2,2.5,1.7,18.3,70,21,2.8,8.49,25
2015-07-01,8783,8700,83,108,서울,23.7,21,27.9,0.5,3.8,16.5,66.3,18.9,11.7,23.03,28.3
2015-07-02,9613,9520,93,108,서울,23.7,20.4,29.3,,4,15.5,64.5,18,11.1,20.63,28.3
2015-07-03,11731,11659,72,108,서울,23.3,19.2,28.3,,3,15.1,62.6,17.2,11.1,22.48,28.2
2015-07-04,8286,8229,57,108,서울,24.1,18.2,29.9,,2.2,14,55.8,16.1,10.9,20.86,29.7
2015-07-05,7211,7150,61,108,서울,24.2,20.1,29.6,,2.3,14.9,57.4,16.9,9.7,18.23,27.7
2015-07-06,8682,8613,69,108,서울,25.3,20.2,32.5,,2.2,14.7,54.3,16.8,9.9,20.44,30.9
2015-07-07,8203,8141,62,108,서울,25.6,21.4,29.7,,2,14.7,52.1,16.8,5.5,14.8,29.7
2015-07-08,6400,6335,65,108,서울,23.4,20.7,26.3,0.5,4,17.4,69.8,19.9,1.3,12.41,26.1
2015-07-09,7075,7024,51,108,서울,26.5,22.1,31.8,,2.9,18.2,61.3,21,4.5,14.1,29.3
2015-07-10,7305,7240,65,108,서울,29.2,23.6,34.3,,1.9,20.3,60.9,23.8,8.7,17.95,33.2
2015-07-11,6385,6338,47,108,서울,30.4,25.7,36,0,2.1,21.4,60.3,25.5,9.9,17.99,34.9
2015-07-12,5851,5818,33,108,서울,24.8,24,28,29,4,23.7,94.1,29.3,0,4.84,25.9
2015-07-13,6304,6278,26,108,서울,23.1,21.4,24.9,10,5.2,21.4,90.8,25.5,0.1,3.52,23.6
2015-07-14,6541,6505,36,108,서울,26.1,22.5,31.4,,3.5,20.4,72.4,24,10.1,20.45,27
2015-07-15,6192,6136,56,108,서울,27.9,22.7,33.9,,2.9,18.5,58.8,21.3,11.4,19.53,28.7
2015-07-16,4440,4380,60,108,서울,24.7,20.6,28.9,,5,13.8,51.3,15.8,11.2,20.99,27.8
2015-07-17,4235,4200,35,108,서울,23.6,18.4,28.6,,3.6,12.2,49.8,14.3,8.1,18.65,26.8
2015-07-18,5065,5005,60,108,서울,24.3,22.3,27.8,0.5,2.2,16.5,63.5,19.3,1.1,8.93,27.7
2015-07-19,5251,5225,26,108,서울,25.1,21.3,29.8,5,1.8,20.5,77.4,24.1,3.4,12.69,26.2
2015-07-20,0,0,0,108,서울,27.5,24.4,31.2,,2.4,21.7,71.4,26.1,1.7,10.48,27.2
2015-07-21,5797,5753,44,108,서울,27,24.6,29.6,11,1.6,23.4,81.6,28.7,0.3,7.53,27.2
2015-07-22,5477,5426,51,108,서울,27.7,25.3,31.7,1,1.8,23.2,76.9,28.4,2.2,8.63,28.6
2015-07-23,4425,4390,35,108,서울,26.9,24.9,32.1,16,2.1,23.1,81,28.3,2.3,8.55,27.5
2015-07-24,6537,6509,28,108,서울,24.7,22.6,25.4,26.5,2,24.1,96.9,29.9,0,3.79,26
2015-07-25,5371,5340,31,108,서울,25,24.4,26.4,80,3.2,24,95.1,29.9,0,1.93,25.4
2015-07-26,5085,5065,20,108,서울,26,23.5,30,40.5,2.6,23.1,85.5,28.3,4.3,14.11,25.4
2015-07-27,3962,3947,15,108,서울,26.2,24.4,30,1.5,2.3,23.5,86,28.9,3.6,9.43,25.5
2015-07-28,5083,5054,29,108,서울,27.7,24.6,31.2,0,2.7,22.4,74.4,27.1,7.2,15.95,28.8
2015-07-29,4674,4615,59,108,서울,26.7,24.8,28.8,4,2.6,23.4,82.9,28.8,0.2,5.49,26.2
2015-07-30,5243,5203,40,108,서울,28.6,25.5,33.1,,3.5,23.8,76.4,29.4,7.9,15.12,28.6
2015-07-31,5652,5598,54,108,서울,27.9,26.2,32.4,,2.7,22.8,74.3,27.7,6.7,14.93,29.3
2015-08-01,12517,11746,771,108,서울,28.2,26,31.6,,3.1,22.7,72.8,27.5,5.3,11.43,28.7
2015-08-02,7440,7186,254,108,서울,26.5,24.1,29.2,16.5,2.7,23.5,84.3,28.9,1.4,7.69,26.5
2015-08-03,8889,8809,80,108,서울,27.9,25.6,31.5,0,3.8,22.1,71.5,26.5,6,12.74,29.1
2015-08-04,7037,6972,65,108,서울,27.5,25.4,30.8,,4.5,22.2,73.3,26.7,3.7,9.77,27.2
2015-08-05,4938,4902,36,108,서울,28.6,25.9,32.7,0.1,3.7,21.4,67,25.6,7.5,15.78,29.7
2015-08-06,4891,4832,59,108,서울,29.3,24.5,34.4,,2,21.6,64.5,25.8,11.8,21.48,31.6
2015-08-07,5389,5335,54,108,서울,28.9,26,34.4,11,1.4,22.8,71.3,27.8,7.5,15.11,32.6
2015-08-08,5826,5799,27,108,서울,26.6,24.3,33,7.5,2.1,22.4,79.1,27.2,5,11.69,27.2
2015-08-09,4470,4441,29,108,서울,26.7,23.3,31,,2.1,21.4,74.4,25.5,9.6,16.75,28.4
2015-08-10,5118,5086,32,108,서울,27,23.9,32,,2.3,21.2,72.1,25.3,8.6,18.83,28.7
2015-08-11,5298,5275,23,108,서울,26.8,24.5,30.6,,2.1,21.4,73.6,25.6,2.2,11.2,27.8
2015-08-12,6074,6053,21,108,서울,27.3,22.1,32.9,,2,20,67.5,23.5,10.6,19.87,31
2015-08-13,7567,7524,43,108,서울,26.5,23.9,31.1,0,1.9,20.1,68.6,23.6,8.5,14.56,29.5
2015-08-14,8868,8846,22,108,서울,26.9,22.7,32.5,,2.4,19.5,66.4,22.8,11.2,18.54,30.9
2015-08-15,8872,8844,28,108,서울,27.1,23.1,30.8,0.1,1.9,21,70.4,24.8,6.5,13.04,29.5
2015-08-16,7427,7406,21,108,서울,25.8,20.7,31.2,29,2,20.6,74.9,24.4,1.7,9.39,29.3
2015-08-17,6144,6111,33,108,서울,26.6,19.8,32.9,,2.2,17.9,61.5,20.5,11.3,20.18,28.6
2015-08-18,6180,6120,60,108,서울,27.9,24.1,32.2,,2.5,19.1,59.9,22.2,8.7,16.34,27.5
2015-08-19,5547,5487,60,108,서울,26.8,24.2,29.7,0,1.8,20.8,70.3,24.6,0.2,9.03,26.9
2015-08-20,4737,4602,135,108,서울,25.4,24.2,28.1,0.4,1.7,20.6,75.5,24.3,0.8,6.42,26.4
2015-08-21,4821,4799,22,108,서울,25.2,23,29.3,2.5,2,20.9,78.3,24.7,4.3,10.35,25.8
2015-08-22,5434,5413,21,108,서울,25.5,23.4,29.6,0,2.5,19.3,69.8,22.4,6.9,14.11,26.9
2015-08-23,7669,7639,30,108,서울,26.3,20.9,31.7,,1.7,18.9,65.5,21.8,9.7,17.77,28.2
2015-08-24,7364,7337,27,108,서울,26.3,23.3,30.3,,3.8,18,60.6,20.6,5.3,12.71,27.6
2015-08-25,4714,4678,36,108,서울,21.7,19.2,24.5,5.5,3.2,17.1,76.4,19.5,0,4.19,22.7
2015-08-26,9971,9949,22,108,서울,21.9,18.9,25.3,0,2.9,15.7,68.4,17.9,3.6,11.44,22.3
2015-08-27,9147,9093,54,108,서울,24.7,21.2,30,0,3.1,15.8,61.1,18.2,12.2,21.75,27.3
2015-08-28,8574,8316,258,108,서울,23.2,19,28.1,0.3,1.7,17.1,69.4,19.5,6.8,12.64,24.7
2015-08-29,6664,6635,29,108,서울,24.4,19,30.8,,1.7,16.8,65.8,19.3,10.7,17.29,28.4
2015-08-30,7584,7532,52,108,서울,24.9,19.9,31,0,1.6,17.3,65.9,19.9,10.6,18.09,29.4
2015-08-31,7729,7674,55,108,서울,25.9,21,31.2,,1.9,17.8,62.9,20.4,8.8,16.15,28.8
2015-09-01,5877,5831,46,108,서울,25.9,22.6,30.7,,3.4,17.1,59.4,19.4,8.3,16.85,28.3
2015-09-02,4622,4541,81,108,서울,23.9,22,27.7,0.5,2.1,18.6,72.8,21.4,3.3,8.66,26.1
2015-09-03,4835,4794,41,108,서울,23.9,19.8,28.2,18,2.3,18.7,75.1,21.7,10.2,16.1,25.7
2015-09-04,5459,5408,51,108,서울,24.8,20.6,30.7,,2.2,18,68.5,20.7,8.4,15.13,25
2015-09-05,7582,7523,59,108,서울,21.9,19.4,23.6,5,2.1,18.2,79.8,20.9,0,5.13,23.5
2015-09-06,4511,4481,30,108,서울,22.2,19.3,26.2,,3.7,13.9,60.4,15.9,6.5,14.4,22.8
2015-09-07,4293,4242,51,108,서울,22.6,16.8,28.7,,2.4,12.1,52.9,14.1,12.2,20.4,23.5
2015-09-08,4514,4475,39,108,서울,22.7,16.2,28.9,,3.2,8.4,43.6,11.2,12.3,21.41,25.2
2015-09-09,3921,3880,41,108,서울,22.4,15.3,30.1,,2.9,8.6,42.9,11.3,12,20.51,25.8
2015-09-10,3664,3629,35,108,서울,22.4,17,28.4,,2.4,14.4,62.3,16.6,11.9,19.7,26.8
2015-09-11,3697,3675,22,108,서울,21,16.8,24.4,2.5,2.1,16.4,76.4,18.8,1.8,7.39,23.4
2015-09-12,4950,4924,26,108,서울,19.2,15.5,24,,1.9,10.8,60.4,13,5.8,11.82,22.4
2015-09-13,4702,4670,32,108,서울,20.2,15.2,26,,2.6,9.8,54.1,12.2,11.9,20.08,23.9
2015-09-14,0,0,0,108,서울,22.1,16.4,27.8,,1.6,13.7,61.1,15.7,10,14.36,24.3
2015-09-15,0,0,0,108,서울,22.8,17.4,28.7,,2.2,10.4,48.5,12.7,11.2,19.02,26.4
2015-09-16,3849,3822,27,108,서울,21.6,16,26.7,,2.5,8.9,45.5,11.4,11.7,19.62,25.5
2015-09-17,3009,2987,22,108,서울,21.4,15.5,27.6,,3.1,8.8,46.4,11.4,11.4,19.7,26.1
2015-09-18,3108,3089,19,108,서울,21.9,15.9,29.2,,2.4,11.2,52.1,13.4,10,18.02,26.3
2015-09-19,3550,3493,57,108,서울,22.3,17,29,,2.4,13,58.3,15.1,11.5,17.45,26.4
2015-09-20,3482,3452,30,108,서울,22.1,17.9,28.3,,2,15.6,69,17.7,7.7,13.58,24.7
2015-09-21,3722,3704,18,108,서울,22.6,16.5,29.4,,1.5,13.9,62.1,16,10,14.14,25.8
2015-09-22,3882,3825,57,108,서울,23.9,18,31,,1.8,11.4,48.4,13.6,11.2,17.12,26.7
2015-09-23,4103,4074,29,108,서울,22,19,26.1,,1.7,13,57.9,15,2.1,7.24,22.7
2015-09-24,3116,3084,32,108,서울,23.4,17.5,30.6,,1.9,13.2,56.4,15.2,10.3,16.16,26.5
2015-09-25,3223,3192,31,108,서울,23.4,19,29.8,,2.5,13.7,56.5,15.8,9.5,14.77,26.9
2015-09-26,3596,3533,63,108,서울,22.4,17.9,28,,1.8,11.8,54.5,14.2,11,14.47,25.4
2015-09-27,3184,3155,29,108,서울,21.9,14.2,29.8,,1.9,6.7,39.4,9.8,11.2,17.46,24.6
2015-09-28,3618,3593,25,108,서울,21.4,15.5,28.3,0,1.6,6.1,39.6,9.5,5.6,11.23,22.2
2015-09-29,3880,3842,38,108,서울,22.1,15.9,28.2,,2.3,6.1,36.6,9.4,9.4,17.07,25.2
2015-09-30,4197,4161,36,108,서울,21.3,19.4,26.2,,2.6,8.7,45.3,11.3,3.7,9.74,24.9
2015-10-01,3189,3169,20,108,서울,16.3,10.7,19.7,35,3.6,12,77.5,14.7,0,1.74,17.8
2015-10-02,989,980,9,108,서울,16.5,8.6,21.5,,3.7,6.6,53.5,10,10.5,14.08,16.4
2015-10-03,5070,5026,44,108,서울,19.2,13.3,24.5,,3.8,7.1,49.4,11.1,10.2,15.91,19.7
2015-10-04,2586,2571,15,108,서울,16.6,11.2,22.4,,1.8,1.9,38.9,7.2,8.9,12.36,17.1
2015-10-05,2477,2453,24,108,서울,18,11,25.6,,1.9,6.3,49.4,9.6,11,16.27,17.9
2015-10-06,1919,1902,17,108,서울,18.7,12.1,26.3,,1.9,9.1,57.5,11.7,10.5,15.06,18.5
2015-10-07,2397,2386,11,108,서울,19.6,14.1,25.7,,1.4,12.9,67.5,14.9,6.9,11.87,19.1
2015-10-08,1971,1959,12,108,서울,20.1,15.7,26.4,,2.3,11.5,61.1,13.7,9.8,14.45,21.2
2015-10-09,1942,1935,7,108,서울,16.2,12.8,20.5,,3.7,2.8,43.8,7.8,10.8,16.51,19.1
2015-10-10,1473,1466,7,108,서울,12.8,10.4,17.2,3.5,2.2,7.4,70.9,10.5,2.2,4.71,15.6
2015-10-11,566,560,6,108,서울,10.8,8.1,14.4,3.5,2.4,5.8,72.6,9.4,1.5,5.97,12.6
2015-10-12,397,394,3,108,서울,12.3,8.2,17.9,,2.7,3.2,56.5,7.7,10.6,15.18,14
2015-10-13,904,898,6,108,서울,15,7.8,21.3,,2.5,8.4,66.4,11.3,10.1,13.78,14.7
2015-10-14,1529,1524,5,108,서울,17.1,10.9,24.5,,1.6,9.1,64.6,11.7,9.2,14.07,17
2015-10-15,1606,1599,7,108,서울,17.9,12.1,26.1,,1.8,9.6,62.1,12.1,9.8,13.21,17.3
2015-10-16,1752,1745,7,108,서울,17.5,13.2,24.2,,1.8,11.9,71,14,7.6,9.97,18.1
2015-10-17,1823,1821,2,108,서울,18.7,12.4,26.6,,1.7,11.2,64.8,13.3,10.2,13.82,18.1
2015-10-18,2032,2028,4,108,서울,17.9,12.4,24.2,,1.3,10.7,65.1,12.9,9,11.68,17.6
2015-10-19,2141,2131,10,108,서울,18.1,13.6,23.9,,2,11.3,67.4,13.5,7.6,10.67,18.1
2015-10-20,2506,2489,17,108,서울,18.8,15.4,25.1,,1.6,12.5,69.5,14.6,6.9,10.77,19.3
2015-10-21,2344,2338,6,108,서울,17.9,13.9,22.7,,1.6,12.5,72.5,14.5,6.7,9.93,18.6
2015-10-22,2611,2604,7,108,서울,17.5,14.5,23.1,,2.2,10.5,64.8,12.7,4.6,9.2,18.2
2015-10-23,2429,2422,7,108,서울,17.5,15.2,21.4,,2.4,11.5,69.1,13.6,4.1,7.24,18.6
2015-10-24,4189,4177,12,108,서울,16.9,13.2,22,10.5,2.5,9.3,64.4,12.2,6.9,10.46,17.8
2015-10-25,2165,2153,12,108,서울,16.3,12.1,22.8,,2.1,5.7,51,9.1,8.6,12.95,15.9
2015-10-26,1791,1785,6,108,서울,15,12,18.7,2,2.4,8.5,66.8,11.3,2.4,7.11,15.2
2015-10-27,1216,1212,4,108,서울,12.1,7.7,15.9,26.5,3.2,6,69.3,9.9,7,9.17,14.4
2015-10-28,255,252,3,108,서울,9.9,5.6,15.8,,2.5,-0.7,49,5.9,9.7,13.01,11.4
2015-10-29,330,326,4,108,서울,8.4,3.2,14.7,0.5,2.4,-1.8,50.4,5.5,7,10.86,9.8
2015-10-30,151,151,0,108,서울,5.4,1.7,10.4,,2.6,-7,41.8,3.7,9.7,13.64,8.2
2015-10-31,27,27,0,108,서울,5.7,1.1,12.3,,2.1,-6.6,42.5,3.8,9.7,13.52,7.5
2016-04-18,187,185,2,108,서울,11.2,7.1,18.6,1.5,3.1,4,65.4,8.2,9.2,18.4,14.9
2016-04-19,260,258,2,108,서울,12,6.5,19.2,,2.2,2.5,55.1,7.4,12,22.1,16.8
2016-04-20,931,921,10,108,서울,14.3,10.1,20.9,0.5,2.1,4.5,54,8.6,5.3,13.4,16.3
2016-04-21,1053,1047,6,108,서울,13.5,10.3,16.9,17,2.8,11.4,87.6,13.5,0,6.09,14.7
2016-04-22,1301,1292,9,108,서울,13.5,10.1,18.6,0,2.6,10.6,83.4,12.8,2,7.77,15.5
2016-04-23,749,740,9,108,서울,13.5,7.8,19.8,,2.1,1.8,52.1,7.4,7.9,16.76,18
2016-04-24,1171,1161,10,108,서울,15.5,8.1,23.7,,1.9,0.1,39.6,6.3,11.4,22.59,21
2016-04-25,1330,1324,6,108,서울,17.2,10.2,25.3,,1.7,0.3,34.8,6.3,11.9,21.21,21.3
2016-04-26,1645,1633,12,108,서울,21.1,12.1,29.6,,2,4.2,34.8,8.3,9.9,19.74,21.8
2016-04-27,1863,1843,20,108,서울,17.2,14.5,20.7,,3.6,0.1,32,6.2,0,8.39,17.8
2016-04-28,1537,1529,8,108,서울,17.2,12.4,23,,2,1.1,34.4,6.7,9.4,18.95,22.3
2016-04-29,0,0,0,108,서울,16.2,10.9,22.6,0.3,2.5,4.7,47.6,8.6,11.6,21.79,21.9
2016-04-30,0,0,0,108,서울,15.9,10.8,20.4,,2.8,3.8,45.3,8.1,1.5,8.93,17
2016-05-01,0,0,0,108,서울,18.8,12.2,26,,2.2,4,40.5,8.4,6.8,17.07,20.2
2016-05-02,0,0,0,108,서울,21.1,16.5,28.4,16.5,2.2,13.3,64.5,15.4,7.5,15.89,24.4
2016-05-03,2132,2123,9,108,서울,12.9,8.9,17.6,27,4.9,10.5,86.1,13.2,0,1.63,14.8
2016-05-04,207,200,7,108,서울,15.7,10.2,20.6,,5.1,3.8,46.6,8,12.8,24.88,16.6
2016-05-05,1977,1965,12,108,서울,18.9,10.2,26.9,7.5,1.7,6.6,50.8,10.1,10.9,21.6,20
2016-05-06,2703,2687,16,108,서울,16.3,13,18.6,9.5,2,14.4,89.3,16.5,0,1.91,16.8
2016-05-07,1234,1228,6,108,서울,16.5,10.7,22.6,,2.6,7.6,60.3,10.5,12.4,23.93,19.3
2016-05-08,2396,2381,15,108,서울,19.4,11.6,26.8,,2.1,5.5,44.8,9.2,11.5,23.51,20.8
2016-05-09,2727,2709,18,108,서울,20.2,16.3,25.4,0,2,6.5,43,9.8,5.4,17.4,23.1
2016-05-10,2192,2182,10,108,서울,14.5,12.5,18.1,13.5,2.3,11.4,82.4,13.5,0.1,4.6,16.9
2016-05-11,1888,1883,5,108,서울,16.4,10.4,23.5,,2,8.2,60.9,10.9,12.9,24.41,21.2
